source_db	citing paper's eid	citing paper's id	citing paper's doi	cited paper's title	cited paper's authors	cited paper's volume	cited paper's issue
scopus	2-s2.0-84878769750	84878748446	10.1017/S2044251312000124	Regional harmonization of competition law and policy: An ASEAN approach	Luu, Huong Ly	2	2
scopus	2-s2.0-84878769750	79958004365	10.1111/j.1468-0270.2011.02083.x	Innovation, competition and antitrust: An examination of the intel case	Mazzone, Luca; Mingardi, Alberto; Mingardi, Alberto	31	2
scopus	2-s2.0-84878769750	59149085479		China's competition policy reforms: The anti-monopoly law and beyond	Owen, Bruce M.; Zheng, Wentong; Owen, Bruce M.; Zheng, Wentong; Owen, Bruce M.; Zheng, Wentong; Sun, Su	75	1
scopus	2-s2.0-84878769750	36734461	10.1023/A:1019633829374	The evolution of competition policy in Indonesia	Pangestu, Mari; Aswicahyono, Haryo; Anas, Titak; Ardyanto, Dionisius	21	2
scopus	2-s2.0-84878769750	84878758100	10.1177/0003603X1105600305	Political Characteristics and Competition Law Enactment: A Cross-Country Empirical Analysis	Parakkal, Raju	56	3
scopus	2-s2.0-84878769750	79953729338		Intellectual property Law & competition law	Patel, Atul; Panda, Aurobinda; Deo, Akshay; Khettry, Siddhartha; Mathew, Sujith Philip	6	2
scopus	2-s2.0-84878769750	36732733	10.1023/A:1019681612535	The new competition law in Thailand: Lessons for institution building	Poapongsakorn, Nipon	21	2
scopus	2-s2.0-84878769750	27744452031	10.1257/089533004773563421	Competition in Japan	Porter, Michael E.; Sakakibara, Mariko	18	1
scopus	2-s2.0-84878769750	27844450742		The NCAA, Antitrust, and Consumer Welfare	Roberts	70	
scopus	2-s2.0-84878769750	36735665	10.1023/A:1019617325739	The treatment of market power in Korea	Shin, Kwangshik	21	2
scopus	2-s2.0-84878769750	84878757224		Two Theories of Monopoly and Competition: Implications and Applications	Simpson	7	4
scopus	2-s2.0-84878769750	79951540336	10.1007/s11463-011-0120-x	The implementation of china's anti-monopoly law: A case on Coca-Cola's abortive acquisition of Huiyuan juice	Sun, Jin	6	1
scopus	2-s2.0-84878769750	84878761384		Japanese Competition Policy in the 1990s: Remaining Uniqueness in the Policy Network	Suzuki	1	3
scopus	2-s2.0-84878769750	34562687	10.2307/2555320	Norms and institutions in global competition policy	Tarullo, Daniel K.	94	3
scopus	2-s2.0-84877616896	33645788030		Corruption and human development	Akçay, Selçuk	26	1
scopus	2-s2.0-84877616896	38249022796	10.1016/S0007-6813(89)80007-2	Wa, Guanxi, and Inhwa: Managerial principles in Japan, China, and Korea	Alston, Jon P.	32	2
scopus	2-s2.0-84877616896	1174233	10.1080/00224545.1984.9713483	Ingratiation toward strangers, friends, and bosses	Bohra, Kayyum A.; Pandey, Janak	122	2
scopus	2-s2.0-84877616896	3161569		The social psychology of Chinese people	Bond; Hwang		
scopus	2-s2.0-84877616896	42649104371	10.1007/s11205-007-9167-6	Cross-national variation in individual life satisfaction: Effects of national wealth, human development, and environmental conditions	Bonini, Astra N.	87	2
scopus	2-s2.0-84877616896	39049083334	10.1108/02683940810849657	How subordinates exert pressure on their managers: Anglo and Confucian-Asian comparisons	Braithwaite, Jeffrey; Westbrook, Mary T.; Mallock, Nadine A.	23	1
scopus	2-s2.0-84877616896	48449099535		Culture and social identity	Brewer; Yuki		
scopus	2-s2.0-84877616896	80255132971	10.1007/s10490-009-9176-x	Examining the positive and negative effects of guanxi practices: A multi-level analysis of guanxi practices and procedural justice perceptions	Chen, Ying; Friedman, Ray; Yu, Enhai; Sun, Fubin	28	4
scopus	2-s2.0-84877616896	79851496916	10.1207/S15328007SEM0902_5	Evaluating goodness-of-fit indexes for testing measurement invariance	Cheung, Gordon W.; Rensvold, Roger B.	9	2
scopus	2-s2.0-84877616896	34548492992	10.1007/s10490-006-9035-y	The regional character of Asian multinational enterprises	Collinson, Simon; Rugman, Alan M.	24	4
scopus	2-s2.0-84877616896	347129917	10.1023/A:1023038901080	Perceptions of Country Corruption: Antecedents and Outcomes	Davis, James H.; Ruhe, John A.	43	4
scopus	2-s2.0-84877616896	39488873	10.1016/S1075-4253(00)00016-8	Managers in the NAFTA countries: A cross-cultural comparison of attitudes toward upward influence strategies	Egri, Carolyn P.; Ralston, David A.; Murray, Cheryl S.; Nicholson, Joel D.	6	2
scopus	2-s2.0-84877616896	1552440		Consequences for managers of using single influence tactics and combinations of tactics	Falbe; Yukl	35	3
scopus	2-s2.0-84877616896	2442536143	10.1287/orsc.1030.0051	Organizational citizenship behavior in the People's Republic of China	Farh, Jiing-Lih; Zhong, Chen-Bo; Organ, Dennis W.	15	2
scopus	2-s2.0-84877616896	348217939	10.2307/30040648	How much should I give and how often? The effects of generosity and frequency of favor exchange on social status and productivity	Flynn, Francis J.	46	5
scopus	2-s2.0-84877616896	26844436591	10.5465/AMR.2005.18378875	Identity orientations and forms of social exchange in organizations	Flynn, Francis J.; Flynn, Francis J.	30	4
scopus	2-s2.0-84877616896	55349083666	10.1007/s10551-008-9667-6	East meets West: A meta-analytic investigation of cultural variations in idealism and relativism	Forsyth, Donelson R.; O'Boyle Jr., Ernest H.; McDaniel, Michael A.	83	4
scopus	2-s2.0-84877616896	38649142503	10.1016/j.jbusres.2007.06.005	Culture, economic development, and national ethical attitudes	Franke, George R.; Nadler, S. Scott	61	3
scopus	2-s2.0-84877616896	3542995088	10.1057/palgrave.jibs.8400090	The impact of societal cultural values and individual social beliefs on the perceived effectiveness of managerial influence strategies: A meso approach	Fu, Ping Ping; Bond, Michael Harris; Kennedy, Jeff; Tata, Jasmine; Yukl, Gary; Peng, Tai-Kuang; Srinivas, Ekkirala S.; Howell, Jon P.; Prieto, Leonel; Koopman, Paul; Boonstra, Jaap J.; Pasa, Selda; Lacassagne, Marie-Francoise; Higashide, Hiro; Cheosakul, Adith; Tata, Jasmine	35	4
scopus	2-s2.0-84877616896	43186278	10.1016/S1048-9843(00)00039-4	Perceived effectiveness of influence tactics in the united states and china	Fu, Ping Ping; Yukl, Gary	11	2
scopus	2-s2.0-84877616896	30501776	10.1037/0022-3514.71.1.54	Impact of Ingratiation on Judgments and Evaluations: A Meta-Analytic Investigation	Gordon, Randall A.; Gordon, Randall A.	71	1
scopus	2-s2.0-84877616896	2391436		The network structures of East Asian economies	Hamilton; Zeile; Kim		
scopus	2-s2.0-84877616896	80051858126	10.1108/17574321011028963	Confucian moral roots of citizenship behaviour in China	Han, Yong; Altman, Yochanan; Altman, Yochanan	2	1
scopus	2-s2.0-84877616896	79953200590		Response bias correction procedure used in GLOBE	Hanges		
scopus	2-s2.0-84877616896	36407904	10.1146/annurev.psych.53.100901.135109	Intergroup bias	Hewstone, Miles; Rubin, Mark; Willis, Hazel	53	
scopus	2-s2.0-84877616896	32144453446		Illustrative examples of GLOBE findings	House		
scopus	2-s2.0-84877616896	33775876	10.2307/2657288	Modernization, cultural change, and the persistence of traditional values	Inglehart; Baker	65	1
scopus	2-s2.0-84877616896	84923547445	10.1017/CBO9780511790881	Modernization, cultural change, and democracy: The human development sequence	Inglehart, Ronald; Welzel, Christian		
scopus	2-s2.0-84877616896	84877623180	10.1007/s10490-011-9256-6	Favor in exchange for trust? The role of subordinates' attribution of supervisory favors	Jiang, Xinhui; Shi, Kan; Jiang, Xinhui; Chen, Chao C.; Jiang, Xinhui; Shi, Kan	30	2
scopus	2-s2.0-84877616896	2234156		Tactics of ingratiation among leaders of subordinates in a status hierarchy	Jones; Gergen; Jones	77	3
scopus	2-s2.0-84877616896	1921324		Why focused strategies may be wrong for emerging markets	Khanna; Palepu	75	4
scopus	2-s2.0-84877616896	84934563463		Kuan-hsi and network building: A sociological interpretation	King	120	
scopus	2-s2.0-84859637359	67349118723	10.1016/j.jmoneco.2009.03.001	Trend inflation, wage and price rigidities, and productivity growth	Amano, Robert; Murchison, Stephen; Rennison, Andrew; Moran, Kevin	56	3
scopus	2-s2.0-84859637359	35655048	10.1080/00036840110043730	Is there an inflation-productivity trade-off? Some evidence from the manufacturing sector in Greece	Bitros, George C.; Panas, Epaminondas E.	33	15
scopus	2-s2.0-84859637359	33747085261	10.1007/s11123-006-0005-7	The inflation-productivity trade-off revisited	Bitros, George C.; Panas, Epaminondas E.	26	1
scopus	2-s2.0-84859637359	30466480	10.2307/136156	Stylized facts and stylized illusions: Inflation and productivity revisited	Cameron, Norman; Hum, Derek; Simpson, Wayne	29	1
scopus	2-s2.0-84859637359	17444363785	10.1007/s00181-004-0227-3	Productivity growth and inflation in Europe: Evidence from panel cointegration tests	Christopoulos, Dimitris K.; Tsionas, Efthymios G.	30	1
scopus	2-s2.0-84859637359	84925977462		Inflation and productivity decline	Clark	72	
scopus	2-s2.0-84859637359	42225225	10.1016/s1062-9769(00)00043-0	Labor quality, natural unemployment, and US inflation	Crary, David B.	40	3
scopus	2-s2.0-84859637359	472488		Likelihood ratio statistics for autoregressive time series with a unit root	Dickey; Fuller	49	
scopus	2-s2.0-84859637359	44751	10.1080/758524399	Inflation and multifactor productivity growth: A response to Smyth	Freeman, Donald G.; Verger, David B.	5	5
scopus	2-s2.0-84859637359	12444299152	10.1007/BF02298324	Does inflation lower productivity? Time series evidence on the impact of inflation on labor productivity in 12 OECD nations	Yerger, David B.; Freeman, Donald G.	28	3
scopus	2-s2.0-84859637359	12842778		Inflation flexible exchange rates, and the natural rate of unemployment	Gordon		
scopus	2-s2.0-84859637359	2831095	10.1257/jep.11.1.11	The Time-Varying NAIRU and its Implications for Economic Policy	Gordon, Robert J.; Gordon, Robert J.	11	1
scopus	2-s2.0-84859637359	32251520	10.2307/2534696	Foundations of the goldilocks economy: Supply shocks and the time-varying NAIRU	Gordon, Robert J.		2
scopus	2-s2.0-84859637359	412209		The productivity-inflation nexus in Canada, 1963-1979	Jarett; Selody	64	
scopus	2-s2.0-84859637359	41568680	10.1093/ei/cbg016	Why is inflation low when productivity growth is high?	Kiley, Michael T.; Kiley, Michael T.	41	3
scopus	2-s2.0-84859637359	34247480179	10.1016/0304-4076(92)90104-Y	Testing the null hypothesis of stationarity against the alternative of a unit root. How sure are we that economic time series have a unit root?	Kwiatkowski, Denis; Phillips, Peter C.B.; Schmidt, Peter; Shin, Yongcheol	54	01월 03일
scopus	2-s2.0-84859637359	10073684		Real business cycles: A new Keynesian perspective	Mankiw	3	
scopus	2-s2.0-84859637359	67650760359	10.1080/00036840701537810	The effect of inflation and real wages on productivity: New evidence from a panel of G7 countries	Narayan, Paresh; Smyth, Russell	41	10
scopus	2-s2.0-84859637359	77956888124	10.1093/biomet/75.2.335	Testing for a unit root in time series regression	Phillips, Peter C. B.; Perron, Pierre	75	2
scopus	2-s2.0-84859637359	1404304		Causal ordering across inflation and productivity growth in the post-war United States	Ram	66	
scopus	2-s2.0-84859637359	77950894537	10.1080/00036840701704410	Is growth exogenous? evidence from the 1970s and 1980s	Rebucci, Alessandro	42	5
scopus	2-s2.0-84859637359	52849115386		An empirical note on the relationship between inflation and productivity in the United Kingdom	Saunders; Biswas	12	
scopus	2-s2.0-84859637359	7416050	10.1080/135048595356925	The supply side effects of inflation in the United States: Evidence from multifactor productivity	Smyth, David J.	2	12
scopus	2-s2.0-84859637359	11655507		Some skeptical observations on real business cycle theory	Summers	10	
scopus	2-s2.0-84859637359	37311878	10.1111/1467-9396.00372	Inflation and productivity: Empirical evidence from Europe	Tsionas, Efthymios	11	1
scopus	2-s2.0-84877318233	77957899504	10.1016/j.jbankfin.2010.07.021	Global financial crisis, extreme interdependences, and contagion effects: The role of economic structure?	Aloui, Riadh; Aïssa, Mohamed Safouane Ben; Nguyen, Duc Khuong	35	1
scopus	2-s2.0-84877318233	3214201		International asset allocation with time-varying correlations	Ang; Bekaert	w7056	
scopus	2-s2.0-84877318233	50049101752	10.1016/j.jedc.2007.11.006	Risk sharing and counter-cyclical variation in market correlations	Cevdet Aydemir	32	10
scopus	2-s2.0-84877318233	1764281		Financial market contagion in the Asian crisis	Baig, Taimur; Goldfajn, Ilan	46	2
scopus	2-s2.0-84877318233	84864844083	10.1016/j.jbankfin.2011.05.019	Financial contagion and the real economy	Baur, Dirk G.; Baur, Dirk G.	36	10
scopus	2-s2.0-84877318233	33644805548	10.1002/jae.842	Multivariate GARCH models: A survey	Bauwens, Luc; Rombouts, Jeroen V. K.; Laurent, Sébastien; Bauwens, Luc	21	1
scopus	2-s2.0-84877318233	77957186796	10.1093/wber/9.1.75	Market integration and investment Barriers in emerging equity markets	Bekaert, Geert	9	1
scopus	2-s2.0-84877318233	84993905064	10.1111/j.1540-6261.1995.tb04790.x	Time‐Varying World Market Integration	BEKAERT, GEERT; HARVEY, CAMPBELL R.	50	2
scopus	2-s2.0-84877318233	40212676	10.1111/0022-1082.00220	Foreign speculators and emerging equity markets	Bekaert, Geert; Harvey, Campbell R.	55	2
scopus	2-s2.0-84877318233	80054780859		A market perspective on the European sovereign debt and banking crisis	Blundell-Wignall; Patrick	2010	2
scopus	2-s2.0-84877318233	33644920961	10.1111/j.1540-6261.2006.00860.x	How do crises spread? Evidence from accessible and inaccessible stock indices	Boyer, Brian H.; Kumagai, Tomomi; Yuan, Kathy	61	2
scopus	2-s2.0-84877318233	70249107443	10.1016/j.jbankfin.2009.05.013	Explaining international stock correlations with CPI fluctuations and market volatility	Cai, Yijie; Li, Dan; Chou, Ray Yeutien	33	11
scopus	2-s2.0-84877318233	33750336690	10.1093/jjfinec/nbl005	Asymmetric dynamics in the correlations of global equity and bond returns	Cappiello, Lorenzo; Engle, Robert F.; Sheppard, Kevin	4	4
scopus	2-s2.0-84877318233	84863095484	10.1016/j.econmod.2012.06.011	The more contagion effect on emerging markets: The evidence of DCC-GARCH model	Celik, Sibel	29	5
scopus	2-s2.0-84877318233	36241575	10.1016/S0378-4266(01)00160-1	Stock market linkages: Evidence from Latin America	Chen, Gong-Meng; Firth, Michael; Meng Rui, Oliver	26	6
scopus	2-s2.0-84877318233	34548287854	10.1016/j.jimonfin.2007.06.005	Dynamic correlation analysis of financial contagion: Evidence from Asian markets	Chiang, Thomas C.; Jeon, Bang Nam; Li, Huimin	26	7
scopus	2-s2.0-84877318233	80055038212	10.1016/j.pacfin.2011.09.003	Testing financial contagion on heteroskedastic asset returns in time-varying conditional correlation	Choe, Kwang-il; Choi, Pilsun; Nam, Kiseok; Vahid, Farshid	20	2
scopus	2-s2.0-84877318233	77953032047	10.1111/j.1468-0327.2010.00244.x	Cross-country experiences and policy implications from the global financial crisis	Claessens, Stijn; Igan, Deniz; Dell'Ariccia, Giovanni; Laeven, Luc	25	62
scopus	2-s2.0-84877318233	37780745	10.1016/S0148-6195(03)00020-1	Contagion: A fear for African equity markets?	Collins, Daryl; Biekpe, Nicholas	55	3
scopus	2-s2.0-84877318233	34247185752	10.1016/j.finmar.2006.09.005	Commonality in the time-variation of stock-stock and stock-bond return comovements	Connolly, Robert A.; Stivers, Chris; Sun, Licheng	10	2
scopus	2-s2.0-84877318233	29544440587	10.1016/j.jimonfin.2005.08.012	'Some contagion, some interdependence': More pitfalls in tests of financial contagion	Corsetti, Giancarlo; Pericoli, Marcello; Sbracia, Massimo	24	8
scopus	2-s2.0-84877318233	71049159642	10.1016/j.jimonfin.2009.08.004	Transmission of the U.S. subprime crisis to emerging markets: Evidence on the decoupling-recoupling hypothesis	Dooley, Michael; Hutchison, Michael	28	8
scopus	2-s2.0-84877318233	33659393	10.1093/wbro/15.2.177	Contagion: Understanding how it spreads	Bavister, Barry D.; Squirrell, Jayne M.; Bavister, Barry D.; Squirrell, Jayne M.	15	2
scopus	2-s2.0-84877318233	22544487527	10.1080/14697680500142045	Empirical modelling of contagion: A review of methodologies	Dungey, Mardi; Fry, Renée; Dungey, Mardi; González-Hermosillo, Brenda; Martin, Vance L.	5	1
scopus	2-s2.0-84877318233	35998182	10.1198/073500102288618487	Dynamic conditional correlation: A simple class of multivariate generalized autoregressive conditional heteroskedasticity models	Engle, Robert	20	3
scopus	2-s2.0-84877318233	77952236204	10.1016/j.asieco.2009.07.007	The impact of the global financial crisis on business cycles in Asian emerging economies	Fidrmuc, Jarko; Fidrmuc, Jarko; Fidrmuc, Jarko; Korhonen, Iikka	21	3
